17.961281820672944 53.33258538249586 1.8357856173267935;
17.961281820672944 53.33259076500302 1.8123783251870795;
17.96127280729997 53.33259076500302 1.7851000484035913;
17.96127280729997 53.3325961475095 1.727012315032412;
17.961263793926996 53.3325961475095 1.706798432616848;
17.961263793926996 53.33260153001529 1.693774518299486;
17.961263793926996 53.33260691252039 1.7719604434736123;
17.96125478055402 53.33261229502483 1.7719604434736123;
17.96125478055402 53.33260691252039 1.775355294390083;
17.96125478055402 53.33261767752858 1.7269694397425601;
17.961245767181047 53.33261767752858 1.7212266216818313;
17.96125478055402 53.33262306003168 1.7561221660623838;
17.961245767181047 53.33262306003168 1.7657898898941244;
17.96125478055402 53.33262844253406 1.7936137729084727;
17.961245767181047 53.33262844253406 1.795627603471818;
17.96125478055402 53.33263382503578 1.8460925463272402;
17.961245767181047 53.33263382503578 1.8460925463272402;
17.961245767181047 53.33263920753681 1.8802314508468823;
17.961245767181047 53.33264459003718 1.919170643750341;
17.961245767181047 53.33264997253686 1.9975280700838745;
17.96125478055402 53.33264997253686 2.0554690100897983;
17.96125478055402 53.33265535503586 2.0937431273106744;
17.961263793926996 53.33265535503586 2.1180000768892824;
17.961263793926996 53.33266073753419 2.1833065556718525;
17.96127280729997 53.33266073753419 2.249564429869236;
17.961263793926996 53.33266612003182 2.2687123889770944;
17.96127280729997 53.33266612003182 2.278833282821574;
17.961281820672944 53.33266612003182 2.3650985113434047;
17.961281820672944 53.332671502528804 2.3790687341767844;
17.96129083404592 53.332671502528804 2.468650475373628;
17.961299847418893 53.332671502528804 2.5305830321947735;
17.961308860791867 53.332671502528804 2.6229904730028006;
17.96131787416484 53.332671502528804 2.678553360491587;
17.96132688753782 53.332671502528804 2.7422047077459113;
17.96132688753782 53.33266612003182 2.7538214405163397;
17.96133590091079 53.33266612003182 2.8092113734460633;
17.961344914283764 53.33266612003182 2.9030111711245326;
17.961344914283764 53.33266073753419 2.9151546159302932;
17.961353927656738 53.33266073753419 2.937071882742682;
17.961353927656738 53.33265535503586 2.9680188309378304;
17.961362941029716 53.33265535503586 3.017974502553792;
17.961362941029716 53.33264997253686 3.0277343719237226;
17.96137195440269 53.33264997253686 3.036316406212436;
17.96137195440269 53.33264459003718 3.027765474676361;
17.96137195440269 53.33263920753681 3.010524375917167;
17.96138096777566 53.33263920753681 2.9998343307674005;
17.96138096777566 53.33263382503578 2.950765814301457;
17.96138096777566 53.33262844253406 2.9114385636898477;
17.96138096777566 53.33262306003168 2.8475709505667117;
17.96137195440269 53.33262306003168 2.8296944254779173;
17.96137195440269 53.33261767752858 2.8243691691383552;
17.96138096777566 53.33261767752858 2.815424075615575;
17.961353927656738 53.33260153001529 2.5995607985083846;
17.961344914283764 53.3325961475095 2.474697199302425;
17.96131787416484 53.3325961475095 2.2280137104500892;
17.961308860791867 53.3325961475095 2.1399374006169243;
17.961308860791867 53.33259076500302 2.130021726803871;
17.961299847418893 53.3325961475095 2.033393322714906;
17.961299847418893 53.33259076500302 2.033393322714906;
17.96129083404592 53.3325961475095 1.9739702057397996;
17.96129083404592 53.33259076500302 1.955074702152188;
17.961281820672944 53.3325961475095 1.8386066660590776;
17.96125478055402 53.33260153001529 1.5176772731600494;
17.961245767181047 53.33260153001529 0.0;
17.961245767181047 53.33260691252039 0.0;
17.961236753808073 53.33260691252039 0.0;
17.961245767181047 53.33261229502483 1.4220999677022996;
17.961236753808073 53.33261229502483 1.4220999677022996;
17.961236753808073 53.33261767752858 1.4151582402653413;
17.9612277404351 53.33262306003168 1.396240354323027;
17.9612277404351 53.33261767752858 1.396240354323027;
17.9612277404351 53.33262844253406 1.3969161851630643;
17.9612277404351 53.33263382503578 1.415075251144984;
17.9612277404351 53.33263920753681 1.4791695946144552;
17.9612277404351 53.33264459003718 1.4953244224707591;
17.9612277404351 53.33264997253686 1.6601309323826068;
17.9612277404351 53.33265535503586 1.7297874363355668;
17.961236753808073 53.33265535503586 1.7817517062761123;
17.961236753808073 53.33266073753419 1.8230762186949887;
17.961236753808073 53.33266612003182 1.928183756377022;
17.961245767181047 53.33266612003182 1.9548004456371018;
17.961245767181047 53.332671502528804 2.0065708320635376;
17.96125478055402 53.332671502528804 2.0325113998036493;
17.961263793926996 53.332671502528804 2.116053393390044;
17.96125478055402 53.33267688502507 2.124579617131967;
17.961263793926996 53.33267688502507 2.1640770608432933;
17.96127280729997 53.33267688502507 2.237702653916807;
17.961281820672944 53.33267688502507 2.284056510505285;
17.961281820672944 53.33268226752069 2.378919324692148;
17.96129083404592 53.33267688502507 2.3963566324049013;
17.96129083404592 53.33268226752069 2.4031841226288986;
17.961299847418893 53.33267688502507 2.481053206678018;
17.961299847418893 53.33268226752069 2.481053206678018;
17.961308860791867 53.33268226752069 2.5387979377303824;
17.961308860791867 53.33267688502507 2.549178699433354;
17.96131787416484 53.33267688502507 2.62632922269255;
17.96132688753782 53.33267688502507 2.6921461354343053;
17.96133590091079 53.33267688502507 2.751476234831428;
17.96133590091079 53.332671502528804 2.7523145557530055;
17.961344914283764 53.332671502528804 2.813321006313352;
17.961353927656738 53.33266612003182 2.8791928575621033;
17.961353927656738 53.33264997253686 2.869800407625208;
17.961362941029716 53.33264459003718 2.83703496578048;
17.961362941029716 53.33263920753681 2.8251676669093584;
17.961362941029716 53.33263382503578 2.777633649800214;
17.961362941029716 53.33262844253406 2.7322012485936362;
17.961353927656738 53.33262844253406 2.718259948413411;
17.961353927656738 53.33262306003168 2.660078906784317;
17.961362941029716 53.33262306003168 2.660078906784317;
17.961353927656738 53.33261767752858 2.617096646717814;
17.961344914283764 53.33261767752858 2.591926380795379;
17.96133590091079 53.33261767752858 2.5077091377288094;
17.961344914283764 53.33261229502483 2.483501313058574;
17.96133590091079 53.33261229502483 2.4759738655602503;
17.96132688753782 53.33261229502483 2.3524744272714067;
17.96132688753782 53.33260691252039 2.298661723648368;
17.96131787416484 53.33261229502483 2.283339693794949;
17.96131787416484 53.33260691252039 2.2628046100554102;
17.961308860791867 53.33260691252039 2.1778615392006366;
17.961299847418893 53.33260691252039 2.13332646694167;
17.961299847418893 53.33260153001529 2.019342436200619;
17.96129083404592 53.33260691252039 2.01462644499685;
17.96129083404592 53.33260153001529 2.019342436200619;
17.961281820672944 53.33260153001529 1.9588827545908576;
17.96127280729997 53.33260153001529 1.8504883535867938;
17.96127280729997 53.33260691252039 1.8329493078981212;
17.961236753808073 53.33262306003168 1.632059826086774;
17.961236753808073 53.33262844253406 1.6163777891385647;
17.961236753808073 53.33264459003718 1.7679026969740428;
17.961236753808073 53.33264997253686 1.8245851382178415;
17.961245767181047 53.33265535503586 1.946443978974999;
17.961245767181047 53.33266073753419 1.9965662101915378;
17.96125478055402 53.33266612003182 2.1102745310178466;
17.96127280729997 53.332671502528804 2.2295128921952467;
17.96129083404592 53.33266612003182 2.425558338293132;
17.961299847418893 53.33266612003182 2.4309321381812037;
17.961308860791867 53.33266612003182 2.5123385063130814;
17.96131787416484 53.33266612003182 2.5982437277401225;
17.96132688753782 53.33266073753419 2.6502196248779164;
17.96133590091079 53.33266073753419 2.6847146123132766;
17.96133590091079 53.33265535503586 2.723176218089776;
17.961344914283764 53.33265535503586 2.7254679386673475;
17.96133590091079 53.33264997253686 2.738633123431272;
17.961344914283764 53.33264997253686 2.7374480213517742;
17.961344914283764 53.33264459003718 2.7256063023145978;
17.961344914283764 53.33263920753681 2.70914015625198;
17.961353927656738 53.33263920753681 2.671844176999588;
17.961344914283764 53.33263382503578 2.660117276535235;
17.961353927656738 53.33263382503578 2.6580098470340436;
17.961344914283764 53.33262844253406 2.574855620475868;
17.961344914283764 53.33262306003168 2.5541339202204996;
17.96133590091079 53.33262306003168 2.4880928932517903;
17.96132688753782 53.33261767752858 2.3628269930210517;
17.961308860791867 53.33261229502483 2.2159847935372206;
17.961299847418893 53.33261229502483 2.0906527636221344;
17.96129083404592 53.33261229502483 2.0269280196851827;
17.961281820672944 53.33261229502483 1.9126817956461906;
17.961281820672944 53.33260691252039 1.9059285741446146;
17.96127280729997 53.33261229502483 1.777020599715921;
17.961263793926996 53.33261229502483 1.691001286415884;
17.961263793926996 53.33261767752858 1.6397115392556854;
17.961236753808073 53.33263382503578 1.5872566015912761;
17.961236753808073 53.33263920753681 1.5891540148421763;
17.96131787416484 53.33266073753419 2.621423126813777;
17.96132688753782 53.33265535503586 2.646386719305129;
17.96133590091079 53.33264459003718 2.659439992295542;
17.96133590091079 53.33262844253406 2.5278573264799227;
17.96132688753782 53.33262306003168 2.4116740113794215;
17.96131787416484 53.33261767752858 2.3264704913062944;
17.961308860791867 53.33261767752858 2.251949168024791;
17.961299847418893 53.33261767752858 2.1481735257875108;
17.96129083404592 53.33261767752858 2.0904828612023487;
17.961281820672944 53.33261767752858 2.0336370578372165;
17.96127280729997 53.33261767752858 1.9051953340181655;
17.961236753808073 53.33260153001529 0.0;
17.9612277404351 53.33260153001529 0.0;
17.961218727062125 53.33260153001529 0.0;
17.961218727062125 53.3325961475095 1.1843439135669238;
17.961209713689147 53.3325961475095 1.0783891165554287;
17.961218727062125 53.33259076500302 1.0783891165554287;
17.961209713689147 53.33259076500302 1.0783891165554287;
17.961200700316176 53.33259076500302 0.9662430550193477;
17.961200700316176 53.33258538249586 0.9478042096036491;
17.961200700316176 53.33257999998803 0.8285798737329292;
17.961191686943202 53.33257999998803 0.8285798737329292;
17.961191686943202 53.332574617479544 0.0;
17.961182673570228 53.332574617479544 0.7078339010923664;
17.961182673570228 53.332569234970315 0.0;
17.961182673570228 53.33256385246046 0.4872691667779666;
17.961173660197254 53.33256385246046 0.4811671773272502;
17.961182673570228 53.33255846994994 0.0;
17.961173660197254 53.33255846994994 0.0;
17.961173660197254 53.3325530874387 0.0;
17.96116464682428 53.332547704926775 0.4811671773272502;
17.96116464682428 53.3325530874387 0.4811671773272502;
17.961155633451305 53.332547704926775 0.0;
17.961155633451305 53.33254232241419 0.0;
17.96114662007833 53.33254232241419 0.0;
17.96114662007833 53.33253693990095 0.0;
17.961137606705357 53.33253693990095 0.0;
17.96112859333238 53.33253693990095 0.0;
17.96111957995941 53.33253693990095 0.0;
17.96111957995941 53.33254232241419 0.0;
17.961110566586434 53.332547704926775 0.0;
17.96111957995941 53.332547704926775 0.0;
17.96112859333238 53.332547704926775 0.0;
17.96112859333238 53.3325530874387 0.0;
17.96111957995941 53.3325530874387 0.0;
17.961137606705357 53.3325530874387 0.0;
17.96112859333238 53.33255846994994 0.0;
17.96112859333238 53.33254232241419 0.0;
17.961110566586434 53.33253155738699 0.0;
17.96111957995941 53.33252617487237 0.0;
17.961137606705357 53.33252617487237 0.0;
17.96114662007833 53.33253155738699 0.0;
17.961137606705357 53.33253155738699 0.0;
17.961155633451305 53.33253155738699 0.0;
17.961155633451305 53.33253693990095 0.0;
17.961182673570228 53.33253155738699 0.0;
17.96116464682428 53.33253693990095 0.0;
17.961173660197254 53.33254232241419 0.0;
17.961182673570228 53.33254232241419 0.0;
17.961209713689147 53.33253155738699 0.0;
17.961191686943202 53.33254232241419 0.0;
17.961191686943202 53.33253693990095 0.0;
17.961218727062125 53.332547704926775 0.0;
17.961236753808073 53.33256385246046 0.0;
17.96125478055402 53.33258538249586 0.0;
17.96125478055402 53.33257999998803 0.0;
17.961263793926996 53.33259076500302 0.0;
17.96125478055402 53.33259076500302 0.0;
17.96127280729997 53.33262306003168 0.0;
17.961281820672944 53.33262306003168 0.0;
17.96129083404592 53.33262306003168 0.0;
17.961299847418893 53.33262306003168 2.109101201475563;
17.961308860791867 53.33262306003168 2.1978114842386725;
17.96132688753782 53.33260153001529 2.318528824906012;
17.96133590091079 53.33259076500302 2.2604585323307047;
17.96133590091079 53.33258538249586 2.2115279434921153;
17.96132688753782 53.33257999998803 2.156470693743649;
17.96133590091079 53.33257999998803 2.144883901006134;
17.96132688753782 53.332574617479544 2.035224751621424;
17.961308860791867 53.332569234970315 1.781085758553736;
17.961299847418893 53.332569234970315 1.72314554524764;
17.961308860791867 53.33256385246046 1.72314554524764;
17.961299847418893 53.33256385246046 1.7077884884625112;
17.96129083404592 53.33256385246046 1.5906052343986863;
17.961281820672944 53.332569234970315 1.5362552089228267;
17.96127280729997 53.332569234970315 1.2907918490816976;
17.96127280729997 53.33256385246046 1.2790896564114966;
17.961263793926996 53.332569234970315 1.2790896564114966;
17.961263793926996 53.33256385246046 1.2790896564114966;
17.96125478055402 53.33256385246046 0.0;
17.961245767181047 53.33256385246046 1.0225476850225708;
17.961245767181047 53.33255846994994 1.025133646360498;
17.961236753808073 53.33255846994994 1.025133646360498;
17.961209713689147 53.33255846994994 0.0;
17.961200700316176 53.3325530874387 0.7746734258320789;
17.961200700316176 53.332547704926775 0.0;
17.961191686943202 53.332547704926775 0.6221589708408174;
17.961182673570228 53.332547704926775 0.6006284536768886;
17.961173660197254 53.332547704926775 0.0;
17.96116464682428 53.33254232241419 0.0;
17.96116464682428 53.33253155738699 0.58876954818878;
17.961155633451305 53.33252617487237 0.0;
17.96114662007833 53.33252617487237 0.0;
17.96112859333238 53.33252617487237 0.0;
17.96112859333238 53.33253155738699 0.0;
